Date,4GLD.DE,ADS.DE,ALV.DE,BAS.DE,BMW.DE,DBK.DE,EXHA.DE,MUV2.DE,SAP.DE,SIE.DE
2024-08-08,71.29000091552734,209.5984649658203,232.6925048828125,37.854530334472656,71.52494049072266,12.28735065460205,122.08557891845703,401.0032958984375,183.47943115234375,152.322021484375
2024-08-09,71.48999786376953,208.72312927246094,234.5254364013672,37.658817291259766,71.41741180419922,12.476963996887207,122.29663848876953,401.1878356933594,185.07760620117188,150.38929748535156
2024-08-12,72.25499725341797,206.58335876464844,234.5254364013672,37.5768928527832,70.77223205566406,12.491982460021973,122.23283386230469,405.2476806640625,184.4734344482422,150.40843200683594
2024-08-13,72.47000122070312,207.45872497558594,235.44190979003906,37.74074172973633,71.07689666748047,12.48447322845459,122.54696655273438,403.5868225097656,186.69529724121094,152.07325744628906
2024-08-14,71.3550033569336,211.25192260742188,237.36651611328125,37.50862121582031,71.72207641601562,12.55956745147705,122.56169128417969,410.7838439941406,187.1825408935547,152.41769409179688
2024-08-15,71.8949966430664,212.41905212402344,241.4906463623047,38.34608840942383,73.0124282836914,12.963202476501465,122.0168685913086,417.79632568359375,190.98309326171875,155.67080688476562
2024-08-16,72.67500305175781,211.05738830566406,244.69830322265625,38.73296356201172,73.24540710449219,13.179099082946777,122.0428695678711,425.6392517089844,191.78221130371094,156.14920043945312
2024-08-19,72.69999694824219,211.64097595214844,247.17279052734375,39.215423583984375,74.12356567382812,13.280475616455078,122.04777526855469,427.1155700683594,192.2109832763672,157.1634063720703
2024-08-20,72.77999877929688,208.23681640625,247.9059600830078,39.46119689941406,74.0698013305664,13.064579010009766,122.39696502685547,428.3150634765625,190.90513610839844,156.742431640625
2024-08-21,72.41000366210938,211.44644165039062,248.91407775878906,40.19853210449219,74.87626647949219,13.149060249328613,122.46581268310547,429.5145568847656,191.48985290527344,157.7375030517578
2024-08-22,71.7249984741211,211.543701171875,249.64724731445312,40.45796585083008,74.57160186767578,13.67847728729248,122.31826782226562,432.9285583496094,191.52882385253906,157.7566375732422
2024-08-23,72.32499694824219,213.19715881347656,253.0382080078125,40.917667388916016,75.6827392578125,13.798628807067871,122.38220977783203,438.2801513671875,190.6322784423828,159.88072204589844
2024-08-26,72.38500213623047,212.90536499023438,252.03009033203125,40.93132019042969,75.98741149902344,13.710391998291016,122.22975158691406,438.1878967285156,189.2484893798828,160.55047607421875
2024-08-27,72.4749984741211,217.57391357421875,253.22149658203125,41.14523696899414,75.969482421875,13.796751022338867,122.07728576660156,444.2777099609375,190.28146362304688,159.8998565673828
2024-08-28,72.5,220.78353881835938,257.2539978027344,41.131587982177734,74.85834503173828,13.779854774475098,122.23467254638672,452.39739990234375,190.22299194335938,160.9523162841797
2024-08-29,73.16000366210938,225.25758361816406,257.4372863769531,41.62314224243164,75.14508819580078,13.766714096069336,122.1904067993164,450.36749267578125,193.9456024169922,162.8659210205078
2024-08-30,72.83499908447266,225.64662170410156,257.4372863769531,41.73693084716797,75.10924530029297,13.843685150146484,122.19532775878906,451.4747009277344,192.67874145507812,162.57887268066406
2024-09-02,72.63999938964844,223.70138549804688,258.3537292480469,41.49114990234375,74.49991607666016,13.84931755065918,121.87565612792969,457.1954040527344,194.76417541503906,163.19122314453125
2024-09-03,72.29000091552734,223.70138549804688,258.4454040527344,40.498931884765625,73.0841064453125,13.625910758972168,122.29859161376953,456.9186096191406,193.14649963378906,160.8566436767578
2024-09-04,72.34500122070312,218.3520050048828,257.4372863769531,40.526241302490234,72.17012023925781,13.592118263244629,122.58875274658203,454.61187744140625,188.644287109375,159.5171356201172
2024-09-05,72.70500183105469,215.92047119140625,259.9117736816406,40.69464874267578,71.95506286621094,14.031421661376953,122.77072143554688,455.5345764160156,186.55886840820312,158.08193969726562
2024-09-06,72.86499786376953,214.65606689453125,256.7957458496094,39.52036666870117,70.07328796386719,13.768590927124023,123.02645111083984,440.40234375,185.85720825195312,154.17820739746094
2024-09-09,72.71499633789062,208.13955688476562,260.0033874511719,39.67056655883789,69.57148742675781,14.108393669128418,123.01660919189453,445.0158386230469,187.6697998046875,155.57513427734375
2024-09-10,73.41000366210938,203.37374877929688,259.2702331542969,38.678348541259766,61.81145477294922,13.415645599365234,123.26250457763672,444.7390441894531,187.6308135986328,155.3455047607422
2024-09-11,73.4000015258789,206.97242736816406,259.6368103027344,38.933231353759766,63.69321823120117,13.173466682434082,123.64610290527344,442.4322814941406,189.462890625,155.135009765625
2024-09-12,74.41500091552734,212.51632690429688,260.9198913574219,38.869510650634766,63.944122314453125,13.40438175201416,123.11497497558594,446.1230773925781,194.1015167236328,157.20169067382812
2024-09-13,74.80000305175781,212.51632690429688,262.66119384765625,39.68877029418945,65.70043182373047,13.731043815612793,123.2034912109375,448.15301513671875,195.53402709960938,156.9720458984375
2024-09-16,74.61000061035156,213.29441833496094,263.4859924316406,39.64780807495117,64.98356628417969,13.702882766723633,123.34119415283203,448.3375244140625,195.04678344726562,155.86215209960938
2024-09-17,74.19000244140625,215.0451202392578,264.3108215332031,40.403350830078125,65.34199523925781,14.080233573913574,123.17398834228516,441.1405029296875,195.53402709960938,159.1726837158203
2024-09-18,74.4000015258789,214.1697540283203,264.3108215332031,41.359161376953125,66.77571868896484,14.022034645080566,122.92317199707031,444.0008850097656,194.49131774902344,158.56033325195312
2024-09-19,74.54000091552734,220.8808135986328,267.42681884765625,42.601707458496094,68.22737121582031,14.288620948791504,123.02645111083984,450.27520751953125,200.84507751464844,162.57887268066406
2024-09-20,75.43499755859375,211.8354949951172,267.42681884765625,41.89168167114258,65.98717498779297,14.237932205200195,122.94284057617188,449.8138427734375,199.28587341308594,159.45973205566406
2024-09-23,75.91999816894531,212.51632690429688,270.26788330078125,41.099727630615234,67.60011291503906,14.262337684631348,123.20841217041016,451.1056213378906,201.57595825195312,160.263427734375
